8.7	201
8.4	201
6.9	201
39.0	201
13.5	201
8.5	201
7.8	201
14.4	201
7.4	201
9.2	201
8.1	201
9.8	201
8.9	201
8.3	201
8.1	201
8.7	201
8.6	201
8.6	201
8.7	201
8.8	201
