12.3	201
12.3	201
18.7	201
13.0	201
12.9	201
27.4	201
12.5	201
14.5	201
14.1	201
12.8	201
15.9	201
12.6	201
16.2	201
13.1	201
15.1	201
11.6	201
13.1	201
24.3	201
12.6	201
24.6	201
