34.1	201
31.9	201
58.0	201
30.7	201
30.6	201
28.9	201
47.0	201
27.2	201
28.6	201
29.7	201
30.5	201
28.1	201
30.2	201
29.4	201
28.7	201
28.3	201
27.0	201
40.8	201
29.0	201
29.1	201
