49.3	201
50.4	201
52.3	201
53.0	201
50.9	201
52.8	201
49.8	201
52.1	201
54.2	201
52.8	201
48.9	201
52.2	201
52.5	201
49.8	201
51.6	201
74.7	201
51.7	201
70.8	201
50.3	201
52.2	201
